unit procedure,sampling point,parameter name,parameter detail,mfg_site_bldg,report_site,edmq_method,run number,batch number,date of manufacture,process start,parameter date,local id,value_text(reported),value_num(recorded/full precision),uom,lal,ual,lcl,ucl,lrl,ucl,cl,nel1,nel2,nel3,nel4,ppk,rep,control_precision,action_precision,rejection_precision,scale,summary table,disposition_date,result type,source_system,ctrl_violation,action_violation,rej_violation
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P074208,011P074208,2007-10-18 00:00:00,2007-10-18 00:00:00,2007-10-18 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P074209,011P074209,2007-11-02 00:00:00,2007-11-02 00:00:00,2007-11-02 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P074175,011P074175,2007-11-15 00:00:00,2007-11-15 00:00:00,2007-11-15 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P074187,011P074187,2007-12-01 00:00:00,2007-12-01 00:00:00,2007-12-01 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P074197,011P074197,2007-12-04 00:00:00,2007-12-04 00:00:00,2007-12-04 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P097157,011P097157,2007-12-08 00:00:00,2007-12-08 00:00:00,2007-12-08 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P097158,011P097158,2007-12-12 00:00:00,2007-12-12 00:00:00,2007-12-12 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100718,011P100718,2008-01-27 00:00:00,2008-01-27 00:00:00,2008-01-27 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100689,011P100689,2008-02-02 00:00:00,2008-02-02 00:00:00,2008-02-02 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100690,011P100690,2008-02-05 00:00:00,2008-02-05 00:00:00,2008-02-05 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100691,011P100691,2008-02-09 00:00:00,2008-02-09 00:00:00,2008-02-09 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P124690,011P124690,2008-02-12 00:00:00,2008-02-12 00:00:00,2008-02-12 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100693,011P100693,2008-02-16 00:00:00,2008-02-16 00:00:00,2008-02-16 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P125658,011P125658,2008-02-28 00:00:00,2008-02-28 00:00:00,2008-02-28 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100696,011P100696,2008-03-02 00:00:00,2008-03-02 00:00:00,2008-03-02 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100697,011P100697,2008-03-06 00:00:00,2008-03-06 00:00:00,2008-03-06 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P125832,011P125832,2008-03-09 00:00:00,2008-03-09 00:00:00,2008-03-09 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100698,011P100698,2008-03-13 00:00:00,2008-03-13 00:00:00,2008-03-13 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100699,011P100699,2008-03-19 00:00:00,2008-03-19 00:00:00,2008-03-19 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,011P100700,011P100700,2008-03-26 00:00:00,2008-03-26 00:00:00,2008-03-26 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005106,0010005106,2008-04-09 00:00:00,2008-04-01 00:00:00,2008-04-09 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005107,0010005107,2008-04-12 00:00:00,2008-04-04 00:00:00,2008-04-12 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005108,0010005108,2008-04-16 00:00:00,2008-04-08 00:00:00,2008-04-16 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005110,0010005110,2008-04-19 00:00:00,2008-03-27 00:00:00,2008-04-19 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005111,0010005111,2008-04-26 00:00:00,2008-04-14 00:00:00,2008-04-26 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005112,0010005112,2008-05-01 00:00:00,2008-04-14 00:00:00,2008-05-01 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005114,0010005114,2008-05-05 00:00:00,2008-04-14 00:00:00,2008-05-05 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005134,0010005134,2008-05-09 00:00:00,2008-04-15 00:00:00,2008-05-09 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005136,0010005136,2008-05-12 00:00:00,2008-04-21 00:00:00,2008-05-12 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005137,0010005137,2008-05-16 00:00:00,2008-04-29 00:00:00,2008-05-16 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005138,0010005138,2008-05-23 00:00:00,2008-05-02 00:00:00,2008-05-23 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005146,0010005146,2008-05-28 00:00:00,2008-05-07 00:00:00,2008-05-28 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005139,0010005139,2008-06-01 00:00:00,2008-05-09 00:00:00,2008-06-01 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005140,0010005140,2008-06-04 00:00:00,2008-05-16 00:00:00,2008-06-04 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005142,0010005142,2008-06-08 00:00:00,2008-05-21 00:00:00,2008-06-08 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005143,0010005143,2008-06-14 00:00:00,2008-05-22 00:00:00,2008-06-14 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005144,0010005144,2008-06-17 00:00:00,2008-05-27 00:00:00,2008-06-17 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005145,0010005145,2008-06-21 00:00:00,2008-06-02 00:00:00,2008-06-21 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005147,0010005147,2008-06-24 00:00:00,2008-06-02 00:00:00,2008-06-24 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005148,0010005148,2008-06-28 00:00:00,2008-06-11 00:00:00,2008-06-28 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005151,0010005151,2008-06-30 00:00:00,2008-06-11 00:00:00,2008-06-30 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005152,0010005152,2008-07-17 00:00:00,2008-06-25 00:00:00,2008-07-17 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005153,0010005153,2008-07-22 00:00:00,2008-07-01 00:00:00,2008-07-22 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005154,0010005154,2008-08-07 00:00:00,2008-07-18 00:00:00,2008-08-07 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010005187,0010005187,2008-09-18 00:00:00,2008-08-21 00:00:00,2008-09-18 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010018037,0010018037,2008-11-20 00:00:00,2008-10-31 00:00:00,2008-11-20 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010018038,0010018038,2008-12-05 00:00:00,2008-11-12 00:00:00,2008-12-05 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010018039,0010018039,2008-12-11 00:00:00,2008-11-25 00:00:00,2008-12-11 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010024639,0010024639,2009-02-26 00:00:00,2009-02-11 00:00:00,2009-02-26 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010015374,0010015374,2009-03-12 00:00:00,2009-03-12 00:00:00,2009-03-12 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010015375,0010015375,2009-03-26 00:00:00,2009-03-17 00:00:00,2009-03-26 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010024743,0010024743,2009-04-02 00:00:00,2009-03-18 00:00:00,2009-04-02 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010024744,0010024744,2009-04-17 00:00:00,2009-03-20 00:00:00,2009-04-17 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010024745,0010024745,2009-04-30 00:00:00,2009-04-15 00:00:00,2009-04-30 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010021891,0010021891,2009-05-07 00:00:00,2009-04-22 00:00:00,2009-05-07 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010021893,0010021893,2009-05-14 00:00:00,2009-04-29 00:00:00,2009-05-14 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010021894,0010021894,2009-05-29 00:00:00,2009-05-06 00:00:00,2009-05-29 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010027719,0010027719,2009-06-04 00:00:00,2009-05-20 00:00:00,2009-06-04 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010029654,0010029654,2009-06-11 00:00:00,2009-05-27 00:00:00,2009-06-11 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010029655,0010029655,2009-06-18 00:00:00,2009-06-03 00:00:00,2009-06-18 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010029656,0010029656,2009-06-25 00:00:00,2009-06-06 00:00:00,2009-06-25 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034628,0010034628,2009-07-30 00:00:00,2009-06-25 00:00:00,2009-07-30 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034630,0010034630,2009-08-06 00:00:00,2009-07-17 00:00:00,2009-08-06 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034667,0010034667,2009-08-13 00:00:00,2009-07-23 00:00:00,2009-08-13 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034668,0010034668,2009-08-20 00:00:00,2009-08-06 00:00:00,2009-08-20 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034669,0010034669,2009-09-03 00:00:00,2009-08-10 00:00:00,2009-09-03 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010036050,0010036050,2009-09-11 00:00:00,2009-08-19 00:00:00,2009-09-11 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010036043,0010036043,2009-09-25 00:00:00,2009-09-03 00:00:00,2009-09-25 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010034674,0010034674,2009-10-01 00:00:00,2009-09-09 00:00:00,2009-10-01 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010036049,0010036049,2009-10-08 00:00:00,2009-09-17 00:00:00,2009-10-08 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010039990,0010039990,2009-10-15 00:00:00,2009-09-24 00:00:00,2009-10-15 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
PRJU:APR7-DS-AML,.,HPLC-SE Des-PEG,PRDS-001009,PRJU:APR7,AML,MET-000900,0010038734,0010038734,2009-10-22 00:00:00,2009-10-01 00:00:00,2009-10-22 00:00:00,.,<0.3,0.300000000000000,%,0.300000000000000,.,.,.,.,.,.,Y,Y,Y,Y,Y,I,.,.,.,LIN,.,.,Number,AML-LIMS,.,.,.
